date,sku,category,region,channel,units,list_price_usd,discount_pct,net_revenue_usd
2026-05-01,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0501,427.45
2026-05-01,NOVA-MOB-02,mobile,East,online,2,449.99,0.0499,855.07
2026-05-01,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0489,427.99
2026-05-01,NOVA-MOB-02,mobile,West,online,3,449.99,0.0444,1290.03
2026-05-01,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0481,428.35
2026-05-01,NOVA-CPT-01,computing,North,online,1,999.99,0.0566,943.39
2026-05-01,NOVA-CPT-01,computing,South,online,1,999.99,0.0525,947.49
2026-05-01,NOVA-CPT-01,computing,East,online,1,999.99,0.0565,943.49
2026-05-01,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0594,940.59
2026-05-01,NOVA-CPT-01,computing,West,online,1,999.99,0.0427,957.29
2026-05-01,NOVA-CPT-02,computing,North,online,1,399.99,0.0452,381.91
2026-05-01,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0434,382.63
2026-05-01,NOVA-CPT-02,computing,South,online,2,399.99,0.0522,758.22
2026-05-01,NOVA-CPT-02,computing,South,marketplace,1,399.99,0.0471,381.15
2026-05-01,NOVA-CPT-02,computing,East,online,1,399.99,0.0552,377.91
2026-05-01,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0411,383.55
2026-05-01,NOVA-CPT-02,computing,West,online,2,399.99,0.0568,754.54
2026-05-01,NOVA-WBL-01,wearables,North,online,2,299.99,0.0474,571.54
2026-05-01,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0568,282.95
2026-05-01,NOVA-WBL-01,wearables,South,online,1,299.99,0.0497,285.08
2026-05-01,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.042,287.39
2026-05-01,NOVA-WBL-01,wearables,East,online,2,299.99,0.055,566.98
2026-05-01,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0493,285.2
2026-05-01,NOVA-WBL-01,wearables,West,online,2,299.99,0.0495,570.28
2026-05-01,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0597,282.08
2026-05-01,NOVA-WBL-02,wearables,North,online,4,79.99,0.0441,305.85
2026-05-01,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0416,153.32
2026-05-01,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.096,72.31
2026-05-01,NOVA-WBL-02,wearables,South,online,3,79.99,0.0458,228.98
2026-05-01,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0578,75.37
2026-05-01,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.0943,72.45
2026-05-01,NOVA-WBL-02,wearables,East,online,4,79.99,0.0422,306.46
2026-05-01,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.041,153.42
2026-05-01,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.0977,72.17
2026-05-01,NOVA-WBL-02,wearables,West,online,3,79.99,0.0538,227.06
2026-05-01,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.0495,76.03
2026-05-01,NOVA-ACC-01,accessories,North,online,8,29.99,0.0539,226.99
2026-05-01,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0587,112.92
2026-05-01,NOVA-ACC-01,accessories,North,b2b,1,29.99,0.0907,27.27
2026-05-01,NOVA-ACC-01,accessories,South,online,6,29.99,0.0556,169.94
2026-05-01,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0579,84.76
2026-05-01,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0927,27.21
2026-05-01,NOVA-ACC-01,accessories,East,online,8,29.99,0.0439,229.39
2026-05-01,NOVA-ACC-01,accessories,East,marketplace,5,29.99,0.0517,142.2
2026-05-01,NOVA-ACC-01,accessories,East,b2b,1,29.99,0.0993,27.01
2026-05-01,NOVA-ACC-01,accessories,West,online,7,29.99,0.0406,201.41
2026-05-01,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0449,85.93
2026-05-01,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.106,26.81
2026-05-01,NOVA-ACC-02,accessories,North,online,7,49.99,0.0405,335.76
2026-05-01,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0523,142.13
2026-05-01,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1051,44.74
2026-05-01,NOVA-ACC-02,accessories,South,online,3,49.99,0.049,142.62
2026-05-01,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0422,95.76
2026-05-01,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0976,45.11
2026-05-01,NOVA-ACC-02,accessories,East,online,4,49.99,0.0502,189.92
2026-05-01,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0531,142.01
2026-05-01,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.0937,45.31
2026-05-01,NOVA-ACC-02,accessories,West,online,4,49.99,0.0565,188.66
2026-05-01,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0584,94.14
2026-05-01,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1049,44.75
2026-05-02,NOVA-AUD-01,audio,North,online,4,149.99,0.06,563.96
2026-05-02,NOVA-AUD-01,audio,North,marketplace,1,149.99,0.0433,143.5
2026-05-02,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1093,133.6
2026-05-02,NOVA-AUD-01,audio,South,online,3,149.99,0.0401,431.93
2026-05-02,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0449,143.26
2026-05-02,NOVA-AUD-01,audio,East,online,4,149.99,0.0565,566.06
2026-05-02,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0459,286.21
2026-05-02,NOVA-AUD-01,audio,East,b2b,1,149.99,0.108,133.79
2026-05-02,NOVA-AUD-01,audio,West,online,3,149.99,0.0429,430.67
2026-05-02,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0403,287.89
2026-05-02,NOVA-AUD-02,audio,North,online,4,89.99,0.0518,341.31
2026-05-02,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0428,258.42
2026-05-02,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1087,80.21
2026-05-02,NOVA-AUD-02,audio,South,online,4,89.99,0.0517,341.35
2026-05-02,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0565,169.81
2026-05-02,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0995,81.04
2026-05-02,NOVA-AUD-02,audio,East,online,4,89.99,0.0523,341.13
2026-05-02,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0437,172.11
2026-05-02,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0971,81.25
2026-05-02,NOVA-AUD-02,audio,West,online,3,89.99,0.0585,254.18
2026-05-02,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0416,172.49
2026-05-02,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1064,80.42
2026-05-02,NOVA-MOB-01,mobile,North,online,3,699.99,0.0405,2014.92
2026-05-02,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0427,670.1
2026-05-02,NOVA-MOB-01,mobile,South,online,2,699.99,0.0472,1333.9
2026-05-02,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0422,670.45
2026-05-02,NOVA-MOB-01,mobile,East,online,2,699.99,0.0515,1327.88
2026-05-02,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0591,658.62
2026-05-02,NOVA-MOB-01,mobile,West,online,2,699.99,0.0418,1341.46
2026-05-02,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0508,664.43
2026-05-02,NOVA-MOB-02,mobile,North,online,3,449.99,0.0457,1288.28
2026-05-02,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0507,427.18
2026-05-02,NOVA-MOB-02,mobile,South,online,2,449.99,0.0486,856.24
2026-05-02,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0596,423.17
2026-05-02,NOVA-MOB-02,mobile,East,online,2,449.99,0.0493,855.61
2026-05-02,NOVA-MOB-02,mobile,East,marketplace,2,449.99,0.0582,847.6
2026-05-02,NOVA-MOB-02,mobile,West,online,2,449.99,0.0491,855.79
2026-05-02,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.055,425.24
2026-05-02,NOVA-CPT-01,computing,North,online,1,999.99,0.0595,940.49
2026-05-02,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0422,957.79
2026-05-02,NOVA-CPT-01,computing,South,online,1,999.99,0.0569,943.09
2026-05-02,NOVA-CPT-01,computing,East,online,1,999.99,0.0481,951.89
2026-05-02,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0553,944.69
2026-05-02,NOVA-CPT-01,computing,West,online,1,999.99,0.0588,941.19
2026-05-02,NOVA-CPT-02,computing,North,online,2,399.99,0.0426,765.9
2026-05-02,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0465,381.39
2026-05-02,NOVA-CPT-02,computing,South,online,1,399.99,0.0502,379.91
2026-05-02,NOVA-CPT-02,computing,East,online,1,399.99,0.0432,382.71
2026-05-02,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0593,376.27
2026-05-02,NOVA-CPT-02,computing,West,online,1,399.99,0.0437,382.51
2026-05-02,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0402,383.91
2026-05-02,NOVA-WBL-01,wearables,North,online,2,299.99,0.0549,567.04
2026-05-02,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0588,282.35
2026-05-02,NOVA-WBL-01,wearables,South,online,1,299.99,0.0581,282.56
2026-05-02,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0442,286.73
2026-05-02,NOVA-WBL-01,wearables,East,online,2,299.99,0.0404,575.74
2026-05-02,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.045,286.49
2026-05-02,NOVA-WBL-01,wearables,West,online,2,299.99,0.0481,571.12
2026-05-02,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0422,287.33
2026-05-02,NOVA-WBL-02,wearables,North,online,4,79.99,0.0514,303.51
2026-05-02,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.06,150.38
2026-05-02,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0924,72.6
2026-05-02,NOVA-WBL-02,wearables,South,online,4,79.99,0.0405,307.0
2026-05-02,NOVA-WBL-02,wearables,South,marketplace,2,79.99,0.057,150.86
2026-05-02,NOVA-WBL-02,wearables,East,online,4,79.99,0.0526,303.13
2026-05-02,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0428,153.13
2026-05-02,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1087,71.3
2026-05-02,NOVA-WBL-02,wearables,West,online,4,79.99,0.0516,303.45
2026-05-02,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0555,151.1
2026-05-02,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1048,71.61
2026-05-02,NOVA-ACC-01,accessories,North,online,8,29.99,0.0478,228.45
2026-05-02,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0547,113.4
2026-05-02,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.1098,53.39
2026-05-02,NOVA-ACC-01,accessories,South,online,7,29.99,0.0589,197.57
2026-05-02,NOVA-ACC-01,accessories,South,marketplace,4,29.99,0.051,113.84
2026-05-02,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0952,27.13
2026-05-02,NOVA-ACC-01,accessories,East,online,7,29.99,0.041,201.32
2026-05-02,NOVA-ACC-01,accessories,East,marketplace,5,29.99,0.0563,141.51
2026-05-02,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1003,53.96
2026-05-02,NOVA-ACC-01,accessories,West,online,7,29.99,0.045,200.48
2026-05-02,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0419,86.2
2026-05-02,NOVA-ACC-01,accessories,West,b2b,2,29.99,0.1091,53.44
2026-05-02,NOVA-ACC-02,accessories,North,online,5,49.99,0.0419,239.48
2026-05-02,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0464,143.01
2026-05-02,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1011,44.94
2026-05-02,NOVA-ACC-02,accessories,South,online,4,49.99,0.0452,190.92
2026-05-02,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0552,94.46
2026-05-02,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0962,45.18
2026-05-02,NOVA-ACC-02,accessories,East,online,7,49.99,0.0438,334.6
2026-05-02,NOVA-ACC-02,accessories,East,marketplace,2,49.99,0.057,94.28
2026-05-02,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.0973,45.13
2026-05-02,NOVA-ACC-02,accessories,West,online,4,49.99,0.0448,191.0
2026-05-02,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0406,95.92
2026-05-02,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1089,44.55
2026-05-03,NOVA-AUD-01,audio,North,online,4,149.99,0.045,572.96
2026-05-03,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0541,283.75
2026-05-03,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0986,135.2
2026-05-03,NOVA-AUD-01,audio,South,online,2,149.99,0.0411,287.65
2026-05-03,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0428,143.57
2026-05-03,NOVA-AUD-01,audio,South,b2b,1,149.99,0.1044,134.33
2026-05-03,NOVA-AUD-01,audio,East,online,4,149.99,0.0541,567.5
2026-05-03,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0418,287.44
2026-05-03,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1084,133.73
2026-05-03,NOVA-AUD-01,audio,West,online,3,149.99,0.0503,427.34
2026-05-03,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0553,283.39
2026-05-03,NOVA-AUD-01,audio,West,b2b,1,149.99,0.093,136.04
2026-05-03,NOVA-AUD-02,audio,North,online,6,89.99,0.0428,516.83
2026-05-03,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.05,170.98
2026-05-03,NOVA-AUD-02,audio,North,b2b,1,89.99,0.0952,81.42
2026-05-03,NOVA-AUD-02,audio,South,online,3,89.99,0.0427,258.44
2026-05-03,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0583,169.49
2026-05-03,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0939,81.54
2026-05-03,NOVA-AUD-02,audio,East,online,4,89.99,0.059,338.72
2026-05-03,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0599,169.2
2026-05-03,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0959,81.36
2026-05-03,NOVA-AUD-02,audio,West,online,3,89.99,0.0419,258.66
2026-05-03,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.059,169.36
2026-05-03,NOVA-AUD-02,audio,West,b2b,1,89.99,0.0966,81.3
2026-05-03,NOVA-MOB-01,mobile,North,online,2,699.99,0.0537,1324.8
2026-05-03,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0526,663.17
2026-05-03,NOVA-MOB-01,mobile,South,online,2,699.99,0.0469,1334.32
2026-05-03,NOVA-MOB-01,mobile,East,online,3,699.99,0.0423,2011.14
2026-05-03,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0493,665.48
2026-05-03,NOVA-MOB-01,mobile,West,online,1,699.99,0.0485,666.04
2026-05-03,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0417,670.8
2026-05-03,NOVA-MOB-02,mobile,North,online,3,449.99,0.0492,1283.55
2026-05-03,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0545,425.47
2026-05-03,NOVA-MOB-02,mobile,North,b2b,1,449.99,0.0935,407.92
2026-05-03,NOVA-MOB-02,mobile,South,online,3,449.99,0.0425,1292.6
2026-05-03,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0585,423.67
2026-05-03,NOVA-MOB-02,mobile,East,online,3,449.99,0.0425,1292.6
2026-05-03,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0453,429.61
2026-05-03,NOVA-MOB-02,mobile,West,online,2,449.99,0.05,854.98
2026-05-03,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.055,425.24
2026-05-03,NOVA-CPT-01,computing,North,online,2,999.99,0.0578,1884.38
2026-05-03,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0551,944.89
2026-05-03,NOVA-CPT-01,computing,South,online,1,999.99,0.0594,940.59
2026-05-03,NOVA-CPT-01,computing,East,online,1,999.99,0.0488,951.19
2026-05-03,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.057,942.99
2026-05-03,NOVA-CPT-01,computing,West,online,1,999.99,0.0405,959.49
2026-05-03,NOVA-CPT-02,computing,North,online,1,399.99,0.05,379.99
2026-05-03,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0525,378.99
2026-05-03,NOVA-CPT-02,computing,South,online,1,399.99,0.0498,380.07
2026-05-03,NOVA-CPT-02,computing,East,online,2,399.99,0.0484,761.26
2026-05-03,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0482,380.71
2026-05-03,NOVA-CPT-02,computing,West,online,2,399.99,0.0551,755.9
2026-05-03,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0425,382.99
2026-05-03,NOVA-WBL-01,wearables,North,online,3,299.99,0.0479,856.86
2026-05-03,NOVA-WBL-01,wearables,North,marketplace,2,299.99,0.0502,569.86
2026-05-03,NOVA-WBL-01,wearables,South,online,2,299.99,0.0477,571.36
2026-05-03,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.054,283.79
2026-05-03,NOVA-WBL-01,wearables,East,online,2,299.99,0.0426,574.42
2026-05-03,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0591,282.26
2026-05-03,NOVA-WBL-01,wearables,West,online,2,299.99,0.06,563.98
2026-05-03,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0488,285.35
2026-05-03,NOVA-WBL-02,wearables,North,online,4,79.99,0.0525,303.16
2026-05-03,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0566,150.93
2026-05-03,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1016,71.86
2026-05-03,NOVA-WBL-02,wearables,South,online,3,79.99,0.0472,228.64
2026-05-03,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0595,75.23
2026-05-03,NOVA-WBL-02,wearables,East,online,4,79.99,0.05,303.96
2026-05-03,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.046,152.62
2026-05-03,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.0947,72.41
2026-05-03,NOVA-WBL-02,wearables,West,online,4,79.99,0.0562,301.98
2026-05-03,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.0461,76.3
2026-05-03,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1048,71.61
2026-05-03,NOVA-ACC-01,accessories,North,online,8,29.99,0.043,229.6
2026-05-03,NOVA-ACC-01,accessories,North,marketplace,3,29.99,0.0417,86.22
2026-05-03,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.0987,54.06
2026-05-03,NOVA-ACC-01,accessories,South,online,5,29.99,0.0548,141.73
2026-05-03,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0471,85.73
2026-05-03,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0934,27.19
2026-05-03,NOVA-ACC-01,accessories,East,online,9,29.99,0.0532,255.55
2026-05-03,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0457,114.48
2026-05-03,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1053,53.66
2026-05-03,NOVA-ACC-01,accessories,West,online,5,29.99,0.0542,141.82
2026-05-03,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0439,86.02
2026-05-03,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1006,26.97
2026-05-03,NOVA-ACC-02,accessories,North,online,6,49.99,0.0401,287.91
2026-05-03,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0447,143.27
2026-05-03,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1035,44.82
2026-05-03,NOVA-ACC-02,accessories,South,online,5,49.99,0.05,237.45
2026-05-03,NOVA-ACC-02,accessories,South,marketplace,3,49.99,0.0561,141.56
2026-05-03,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1006,44.96
2026-05-03,NOVA-ACC-02,accessories,East,online,5,49.99,0.056,235.95
2026-05-03,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0599,140.99
2026-05-03,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1073,44.63
2026-05-03,NOVA-ACC-02,accessories,West,online,4,49.99,0.0569,188.58
2026-05-03,NOVA-ACC-02,accessories,West,marketplace,3,49.99,0.0599,140.99
2026-05-03,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.0932,45.33
2026-05-04,NOVA-AUD-01,audio,North,online,4,149.99,0.0462,572.24
2026-05-04,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0456,286.3
2026-05-04,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0937,135.94
2026-05-04,NOVA-AUD-01,audio,South,online,3,149.99,0.0424,430.89
2026-05-04,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0462,143.06
2026-05-04,NOVA-AUD-01,audio,South,b2b,1,149.99,0.1006,134.9
2026-05-04,NOVA-AUD-01,audio,East,online,3,149.99,0.0589,423.47
2026-05-04,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.042,287.38
2026-05-04,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1074,133.88
2026-05-04,NOVA-AUD-01,audio,West,online,3,149.99,0.0597,423.11
2026-05-04,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0412,143.81
2026-05-04,NOVA-AUD-01,audio,West,b2b,1,149.99,0.0921,136.18
2026-05-04,NOVA-AUD-02,audio,North,online,5,89.99,0.0566,424.48
2026-05-04,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0582,254.26
2026-05-04,NOVA-AUD-02,audio,North,b2b,1,89.99,0.0918,81.73
2026-05-04,NOVA-AUD-02,audio,South,online,3,89.99,0.0588,254.1
2026-05-04,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0584,169.47
2026-05-04,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0923,81.68
2026-05-04,NOVA-AUD-02,audio,East,online,4,89.99,0.0538,340.59
2026-05-04,NOVA-AUD-02,audio,East,marketplace,3,89.99,0.0518,255.99
2026-05-04,NOVA-AUD-02,audio,East,b2b,1,89.99,0.103,80.72
2026-05-04,NOVA-AUD-02,audio,West,online,4,89.99,0.0556,339.95
2026-05-04,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0526,170.51
2026-05-04,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1085,80.23
2026-05-04,NOVA-MOB-01,mobile,North,online,3,699.99,0.0588,1976.49
2026-05-04,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0523,663.38
2026-05-04,NOVA-MOB-01,mobile,South,online,1,699.99,0.0501,664.92
2026-05-04,NOVA-MOB-01,mobile,East,online,3,699.99,0.0527,1989.3
2026-05-04,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0466,667.37
2026-05-04,NOVA-MOB-01,mobile,West,online,1,699.99,0.0424,670.31
2026-05-04,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0488,665.83
2026-05-04,NOVA-MOB-02,mobile,North,online,3,449.99,0.0541,1276.94
2026-05-04,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0585,423.67
2026-05-04,NOVA-MOB-02,mobile,South,online,2,449.99,0.0567,848.95
2026-05-04,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0401,431.95
2026-05-04,NOVA-MOB-02,mobile,East,online,3,449.99,0.0552,1275.45
2026-05-04,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0494,427.76
2026-05-04,NOVA-MOB-02,mobile,East,b2b,1,449.99,0.0921,408.55
2026-05-04,NOVA-MOB-02,mobile,West,online,2,449.99,0.0538,851.56
2026-05-04,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0523,426.46
2026-05-04,NOVA-CPT-01,computing,North,online,1,999.99,0.0579,942.09
2026-05-04,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0576,942.39
2026-05-04,NOVA-CPT-01,computing,South,online,1,999.99,0.045,954.99
2026-05-04,NOVA-CPT-01,computing,East,online,1,999.99,0.0468,953.19
2026-05-04,NOVA-CPT-01,computing,West,online,1,999.99,0.0573,942.69
2026-05-04,NOVA-CPT-02,computing,North,online,2,399.99,0.0509,759.26
2026-05-04,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0543,378.27
2026-05-04,NOVA-CPT-02,computing,South,online,1,399.99,0.0573,377.07
2026-05-04,NOVA-CPT-02,computing,East,online,2,399.99,0.0534,757.26
2026-05-04,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.056,377.59
2026-05-04,NOVA-CPT-02,computing,West,online,2,399.99,0.0593,752.54
2026-05-04,NOVA-WBL-01,wearables,North,online,2,299.99,0.0408,575.5
2026-05-04,NOVA-WBL-01,wearables,North,marketplace,2,299.99,0.052,568.78
2026-05-04,NOVA-WBL-01,wearables,South,online,2,299.99,0.0569,565.84
2026-05-04,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0533,284.0
2026-05-04,NOVA-WBL-01,wearables,East,online,3,299.99,0.0536,851.73
2026-05-04,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0487,285.38
2026-05-04,NOVA-WBL-01,wearables,West,online,2,299.99,0.057,565.78
2026-05-04,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0473,285.8
2026-05-04,NOVA-WBL-02,wearables,North,online,5,79.99,0.0428,382.83
2026-05-04,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0547,151.23
2026-05-04,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1079,71.36
2026-05-04,NOVA-WBL-02,wearables,South,online,4,79.99,0.0478,304.67
2026-05-04,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0586,75.3
2026-05-04,NOVA-WBL-02,wearables,East,online,4,79.99,0.0596,300.89
2026-05-04,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.053,151.5
2026-05-04,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1079,71.36
2026-05-04,NOVA-WBL-02,wearables,West,online,3,79.99,0.057,226.29
2026-05-04,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0539,151.36
2026-05-04,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1073,71.41
2026-05-04,NOVA-ACC-01,accessories,North,online,8,29.99,0.0458,228.93
2026-05-04,NOVA-ACC-01,accessories,North,marketplace,5,29.99,0.0501,142.44
2026-05-04,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.0902,54.57
2026-05-04,NOVA-ACC-01,accessories,South,online,7,29.99,0.0548,198.43
2026-05-04,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0562,84.91
2026-05-04,NOVA-ACC-01,accessories,South,b2b,2,29.99,0.0963,54.2
2026-05-04,NOVA-ACC-01,accessories,East,online,7,29.99,0.0429,200.92
2026-05-04,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0414,114.99
2026-05-04,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0973,54.14
2026-05-04,NOVA-ACC-01,accessories,West,online,7,29.99,0.051,199.22
2026-05-04,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0458,85.85
