date,sku,dc_id,region,on_hand_units,allocated_units,available_units,fill_rate
2026-05-12,NOVA-MOB-02,DC-NORTH,North,286,116,170,0.9269
2026-05-12,NOVA-MOB-02,DC-SOUTH,South,308,78,230,0.8998
2026-05-12,NOVA-MOB-02,DC-EAST,East,315,107,208,0.9155
2026-05-12,NOVA-MOB-02,DC-WEST,West,295,89,206,0.8669
2026-05-12,NOVA-CPT-01,DC-NORTH,North,177,50,127,0.8756
2026-05-12,NOVA-CPT-01,DC-SOUTH,South,176,67,109,0.8526
2026-05-12,NOVA-CPT-01,DC-EAST,East,151,56,95,0.8577
2026-05-12,NOVA-CPT-01,DC-WEST,West,158,64,94,0.8776
2026-05-12,NOVA-CPT-02,DC-NORTH,North,204,75,129,0.8602
2026-05-12,NOVA-CPT-02,DC-SOUTH,South,232,80,152,0.9215
2026-05-12,NOVA-CPT-02,DC-EAST,East,214,59,155,0.9306
2026-05-12,NOVA-CPT-02,DC-WEST,West,227,88,139,0.9238
2026-05-12,NOVA-WBL-01,DC-NORTH,North,281,94,187,0.8488
2026-05-12,NOVA-WBL-01,DC-SOUTH,South,311,136,175,0.872
2026-05-12,NOVA-WBL-01,DC-EAST,East,307,95,212,0.9252
2026-05-12,NOVA-WBL-01,DC-WEST,West,267,97,170,0.9482
2026-05-12,NOVA-WBL-02,DC-NORTH,North,467,121,346,0.8646
2026-05-12,NOVA-WBL-02,DC-SOUTH,South,469,119,350,0.8677
2026-05-12,NOVA-WBL-02,DC-EAST,East,421,189,232,0.8881
2026-05-12,NOVA-WBL-02,DC-WEST,West,464,162,302,0.9493
2026-05-12,NOVA-ACC-01,DC-NORTH,North,783,239,544,0.9468
2026-05-12,NOVA-ACC-01,DC-SOUTH,South,689,243,446,0.8913
2026-05-12,NOVA-ACC-01,DC-EAST,East,684,222,462,0.9507
2026-05-12,NOVA-ACC-01,DC-WEST,West,820,250,570,0.9429
2026-05-12,NOVA-ACC-02,DC-NORTH,North,494,209,285,0.9412
2026-05-12,NOVA-ACC-02,DC-SOUTH,South,611,208,403,0.852
2026-05-12,NOVA-ACC-02,DC-EAST,East,524,165,359,0.8834
2026-05-12,NOVA-ACC-02,DC-WEST,West,626,235,391,0.864
2026-05-13,NOVA-AUD-01,DC-NORTH,North,438,111,327,0.928
2026-05-13,NOVA-AUD-01,DC-SOUTH,South,335,119,216,0.9323
2026-05-13,NOVA-AUD-01,DC-EAST,East,348,134,214,0.8618
2026-05-13,NOVA-AUD-01,DC-WEST,West,445,112,333,0.9196
2026-05-13,NOVA-AUD-02,DC-NORTH,North,441,151,290,0.8469
2026-05-13,NOVA-AUD-02,DC-SOUTH,South,510,202,308,0.9056
2026-05-13,NOVA-AUD-02,DC-EAST,East,508,169,339,0.9142
2026-05-13,NOVA-AUD-02,DC-WEST,West,446,165,281,0.8621
2026-05-13,NOVA-MOB-01,DC-NORTH,North,286,78,208,0.9015
2026-05-13,NOVA-MOB-01,DC-SOUTH,South,222,83,139,0.8681
2026-05-13,NOVA-MOB-01,DC-EAST,East,286,118,168,0.9345
2026-05-13,NOVA-MOB-01,DC-WEST,West,272,117,155,0.9234
2026-05-13,NOVA-MOB-02,DC-NORTH,North,275,77,198,0.8615
2026-05-13,NOVA-MOB-02,DC-SOUTH,South,289,80,209,0.8537
2026-05-13,NOVA-MOB-02,DC-EAST,East,332,109,223,0.8523
2026-05-13,NOVA-MOB-02,DC-WEST,West,281,99,182,0.9156
2026-05-13,NOVA-CPT-01,DC-NORTH,North,146,58,88,0.9091
2026-05-13,NOVA-CPT-01,DC-SOUTH,South,172,61,111,0.9183
2026-05-13,NOVA-CPT-01,DC-EAST,East,192,54,138,0.9201
2026-05-13,NOVA-CPT-01,DC-WEST,West,152,43,109,0.9475
2026-05-13,NOVA-CPT-02,DC-NORTH,North,197,78,119,0.9525
2026-05-13,NOVA-CPT-02,DC-SOUTH,South,186,68,118,0.894
2026-05-13,NOVA-CPT-02,DC-EAST,East,181,70,111,0.9287
2026-05-13,NOVA-CPT-02,DC-WEST,West,203,56,147,0.9449
2026-05-13,NOVA-WBL-01,DC-NORTH,North,247,93,154,0.8942
2026-05-13,NOVA-WBL-01,DC-SOUTH,South,301,94,207,0.9481
2026-05-13,NOVA-WBL-01,DC-EAST,East,309,82,227,0.8741
2026-05-13,NOVA-WBL-01,DC-WEST,West,293,121,172,0.8738
2026-05-13,NOVA-WBL-02,DC-NORTH,North,373,128,245,0.9232
2026-05-13,NOVA-WBL-02,DC-SOUTH,South,467,209,258,0.9441
2026-05-13,NOVA-WBL-02,DC-EAST,East,472,178,294,0.953
2026-05-13,NOVA-WBL-02,DC-WEST,West,458,185,273,0.8639
2026-05-13,NOVA-ACC-01,DC-NORTH,North,694,221,473,0.9198
2026-05-13,NOVA-ACC-01,DC-SOUTH,South,759,194,565,0.8991
2026-05-13,NOVA-ACC-01,DC-EAST,East,773,317,456,0.916
2026-05-13,NOVA-ACC-01,DC-WEST,West,775,315,460,0.8933
2026-05-13,NOVA-ACC-02,DC-NORTH,North,521,153,368,0.9253
2026-05-13,NOVA-ACC-02,DC-SOUTH,South,602,257,345,0.9529
2026-05-13,NOVA-ACC-02,DC-EAST,East,543,136,407,0.916
2026-05-13,NOVA-ACC-02,DC-WEST,West,568,142,426,0.9487
2026-05-14,NOVA-AUD-01,DC-NORTH,North,390,171,219,0.9266
2026-05-14,NOVA-AUD-01,DC-SOUTH,South,378,151,227,0.9491
2026-05-14,NOVA-AUD-01,DC-EAST,East,375,132,243,0.9437
2026-05-14,NOVA-AUD-01,DC-WEST,West,445,175,270,0.9445
2026-05-14,NOVA-AUD-02,DC-NORTH,North,463,193,270,0.8704
2026-05-14,NOVA-AUD-02,DC-SOUTH,South,465,136,329,0.8689
2026-05-14,NOVA-AUD-02,DC-EAST,East,529,194,335,0.85
2026-05-14,NOVA-AUD-02,DC-WEST,West,452,178,274,0.9531
2026-05-14,NOVA-MOB-01,DC-NORTH,North,258,114,144,0.9304
2026-05-14,NOVA-MOB-01,DC-SOUTH,South,218,73,145,0.925
2026-05-14,NOVA-MOB-01,DC-EAST,East,265,90,175,0.9283
2026-05-14,NOVA-MOB-01,DC-WEST,West,286,81,205,0.9474
2026-05-14,NOVA-MOB-02,DC-NORTH,North,343,93,250,0.9263
2026-05-14,NOVA-MOB-02,DC-SOUTH,South,345,118,227,0.9143
2026-05-14,NOVA-MOB-02,DC-EAST,East,276,98,178,0.941
2026-05-14,NOVA-MOB-02,DC-WEST,West,335,107,228,0.8633
2026-05-14,NOVA-CPT-01,DC-NORTH,North,175,70,105,0.8814
2026-05-14,NOVA-CPT-01,DC-SOUTH,South,148,50,98,0.8725
2026-05-14,NOVA-CPT-01,DC-EAST,East,191,53,138,0.8545
2026-05-14,NOVA-CPT-01,DC-WEST,West,185,71,114,0.9478
2026-05-14,NOVA-CPT-02,DC-NORTH,North,182,61,121,0.9149
2026-05-14,NOVA-CPT-02,DC-SOUTH,South,199,65,134,0.8956
2026-05-14,NOVA-CPT-02,DC-EAST,East,197,59,138,0.8581
2026-05-14,NOVA-CPT-02,DC-WEST,West,234,79,155,0.8788
2026-05-14,NOVA-WBL-01,DC-NORTH,North,262,101,161,0.9313
2026-05-14,NOVA-WBL-01,DC-SOUTH,South,304,110,194,0.8506
2026-05-14,NOVA-WBL-01,DC-EAST,East,297,130,167,0.9217
2026-05-14,NOVA-WBL-01,DC-WEST,West,279,97,182,0.9428
2026-05-14,NOVA-WBL-02,DC-NORTH,North,450,158,292,0.8714
2026-05-14,NOVA-WBL-02,DC-SOUTH,South,459,204,255,0.9523
2026-05-14,NOVA-WBL-02,DC-EAST,East,429,118,311,0.9188
2026-05-14,NOVA-WBL-02,DC-WEST,West,449,200,249,0.847
2026-05-14,NOVA-ACC-01,DC-NORTH,North,704,218,486,0.943
2026-05-14,NOVA-ACC-01,DC-SOUTH,South,765,340,425,0.9302
2026-05-14,NOVA-ACC-01,DC-EAST,East,817,333,484,0.848
2026-05-14,NOVA-ACC-01,DC-WEST,West,841,314,527,0.867
2026-05-14,NOVA-ACC-02,DC-NORTH,North,606,179,427,0.9479
2026-05-14,NOVA-ACC-02,DC-SOUTH,South,633,182,451,0.8859
2026-05-14,NOVA-ACC-02,DC-EAST,East,510,211,299,0.8729
2026-05-14,NOVA-ACC-02,DC-WEST,West,599,162,437,0.9466
2026-05-15,NOVA-AUD-01,DC-NORTH,North,400,163,237,0.8491
2026-05-15,NOVA-AUD-01,DC-SOUTH,South,424,152,272,0.9016
2026-05-15,NOVA-AUD-01,DC-EAST,East,434,187,247,0.9049
2026-05-15,NOVA-AUD-01,DC-WEST,West,423,151,272,0.9218
2026-05-15,NOVA-AUD-02,DC-NORTH,North,499,223,276,0.8959
2026-05-15,NOVA-AUD-02,DC-SOUTH,South,436,124,312,0.909
2026-05-15,NOVA-AUD-02,DC-EAST,East,545,188,357,0.8502
2026-05-15,NOVA-AUD-02,DC-WEST,West,503,217,286,0.8714
2026-05-15,NOVA-MOB-01,DC-NORTH,North,274,104,170,0.9371
2026-05-15,NOVA-MOB-01,DC-SOUTH,South,244,103,141,0.8562
2026-05-15,NOVA-MOB-01,DC-EAST,East,217,61,156,0.8759
2026-05-15,NOVA-MOB-01,DC-WEST,West,246,84,162,0.8908
2026-05-15,NOVA-MOB-02,DC-NORTH,North,279,71,208,0.87
2026-05-15,NOVA-MOB-02,DC-SOUTH,South,267,87,180,0.8533
2026-05-15,NOVA-MOB-02,DC-EAST,East,314,94,220,0.8884
2026-05-15,NOVA-MOB-02,DC-WEST,West,265,100,165,0.9214
2026-05-15,NOVA-CPT-01,DC-NORTH,North,190,75,115,0.9374
2026-05-15,NOVA-CPT-01,DC-SOUTH,South,184,56,128,0.8756
2026-05-15,NOVA-CPT-01,DC-EAST,East,146,52,94,0.8548
2026-05-15,NOVA-CPT-01,DC-WEST,West,148,44,104,0.864
2026-05-15,NOVA-CPT-02,DC-NORTH,North,227,64,163,0.8821
2026-05-15,NOVA-CPT-02,DC-SOUTH,South,207,52,155,0.8571
2026-05-15,NOVA-CPT-02,DC-EAST,East,210,54,156,0.8994
2026-05-15,NOVA-CPT-02,DC-WEST,West,199,61,138,0.9383
2026-05-15,NOVA-WBL-01,DC-NORTH,North,239,67,172,0.925
2026-05-15,NOVA-WBL-01,DC-SOUTH,South,315,136,179,0.8654
2026-05-15,NOVA-WBL-01,DC-EAST,East,296,123,173,0.8631
2026-05-15,NOVA-WBL-01,DC-WEST,West,295,123,172,0.8641
2026-05-15,NOVA-WBL-02,DC-NORTH,North,455,180,275,0.9468
2026-05-15,NOVA-WBL-02,DC-SOUTH,South,441,131,310,0.9395
2026-05-15,NOVA-WBL-02,DC-EAST,East,445,130,315,0.8533
2026-05-15,NOVA-WBL-02,DC-WEST,West,405,178,227,0.8713
2026-05-15,NOVA-ACC-01,DC-NORTH,North,691,236,455,0.9278
2026-05-15,NOVA-ACC-01,DC-SOUTH,South,838,283,555,0.8962
2026-05-15,NOVA-ACC-01,DC-EAST,East,762,290,472,0.901
2026-05-15,NOVA-ACC-01,DC-WEST,West,718,183,535,0.8664
2026-05-15,NOVA-ACC-02,DC-NORTH,North,631,277,354,0.9452
2026-05-15,NOVA-ACC-02,DC-SOUTH,South,531,229,302,0.8769
2026-05-15,NOVA-ACC-02,DC-EAST,East,603,158,445,0.8871
2026-05-15,NOVA-ACC-02,DC-WEST,West,566,170,396,0.9158
2026-05-16,NOVA-AUD-01,DC-NORTH,North,445,180,265,0.9103
2026-05-16,NOVA-AUD-01,DC-SOUTH,South,390,130,260,0.8774
2026-05-16,NOVA-AUD-01,DC-EAST,East,448,182,266,0.9123
2026-05-16,NOVA-AUD-01,DC-WEST,West,399,160,239,0.8979
2026-05-16,NOVA-AUD-02,DC-NORTH,North,444,179,265,0.8812
2026-05-16,NOVA-AUD-02,DC-SOUTH,South,527,194,333,0.9447
2026-05-16,NOVA-AUD-02,DC-EAST,East,561,242,319,0.8552
2026-05-16,NOVA-AUD-02,DC-WEST,West,418,107,311,0.9378
2026-05-16,NOVA-MOB-01,DC-NORTH,North,249,74,175,0.9407
2026-05-16,NOVA-MOB-01,DC-SOUTH,South,289,102,187,0.9519
2026-05-16,NOVA-MOB-01,DC-EAST,East,269,78,191,0.9151
2026-05-16,NOVA-MOB-01,DC-WEST,West,219,78,141,0.9193
2026-05-16,NOVA-MOB-02,DC-NORTH,North,266,114,152,0.8661
2026-05-16,NOVA-MOB-02,DC-SOUTH,South,267,94,173,0.9134
2026-05-16,NOVA-MOB-02,DC-EAST,East,283,108,175,0.8634
2026-05-16,NOVA-MOB-02,DC-WEST,West,351,105,246,0.8774
2026-05-16,NOVA-CPT-01,DC-NORTH,North,161,61,100,0.8838
2026-05-16,NOVA-CPT-01,DC-SOUTH,South,191,77,114,0.9445
2026-05-16,NOVA-CPT-01,DC-EAST,East,190,64,126,0.9447
2026-05-16,NOVA-CPT-01,DC-WEST,West,178,74,104,0.8773
2026-05-16,NOVA-CPT-02,DC-NORTH,North,228,94,134,0.9247
2026-05-16,NOVA-CPT-02,DC-SOUTH,South,207,85,122,0.8952
2026-05-16,NOVA-CPT-02,DC-EAST,East,179,77,102,0.9063
2026-05-16,NOVA-CPT-02,DC-WEST,West,206,83,123,0.9265
2026-05-16,NOVA-WBL-01,DC-NORTH,North,248,62,186,0.9294
2026-05-16,NOVA-WBL-01,DC-SOUTH,South,248,85,163,0.9118
2026-05-16,NOVA-WBL-01,DC-EAST,East,282,79,203,0.8949
2026-05-16,NOVA-WBL-01,DC-WEST,West,245,88,157,0.8803
2026-05-16,NOVA-WBL-02,DC-NORTH,North,447,188,259,0.9367
2026-05-16,NOVA-WBL-02,DC-SOUTH,South,382,97,285,0.8992
2026-05-16,NOVA-WBL-02,DC-EAST,East,465,162,303,0.8491
2026-05-16,NOVA-WBL-02,DC-WEST,West,365,127,238,0.8543
2026-05-16,NOVA-ACC-01,DC-NORTH,North,873,382,491,0.943
2026-05-16,NOVA-ACC-01,DC-SOUTH,South,704,288,416,0.9501
2026-05-16,NOVA-ACC-01,DC-EAST,East,836,227,609,0.8929
2026-05-16,NOVA-ACC-01,DC-WEST,West,671,190,481,0.9436
2026-05-16,NOVA-ACC-02,DC-NORTH,North,504,197,307,0.9276
2026-05-16,NOVA-ACC-02,DC-SOUTH,South,599,222,377,0.8667
2026-05-16,NOVA-ACC-02,DC-EAST,East,546,223,323,0.9295
2026-05-16,NOVA-ACC-02,DC-WEST,West,621,191,430,0.8986
2026-05-17,NOVA-AUD-01,DC-NORTH,North,354,126,228,0.9414
2026-05-17,NOVA-AUD-01,DC-SOUTH,South,392,100,292,0.9426
2026-05-17,NOVA-AUD-01,DC-EAST,East,435,139,296,0.9213
2026-05-17,NOVA-AUD-01,DC-WEST,West,340,103,237,0.8661
2026-05-17,NOVA-AUD-02,DC-NORTH,North,499,131,368,0.8629
2026-05-17,NOVA-AUD-02,DC-SOUTH,South,528,144,384,0.8775
2026-05-17,NOVA-AUD-02,DC-EAST,East,550,181,369,0.8912
2026-05-17,NOVA-AUD-02,DC-WEST,West,550,210,340,0.9014
2026-05-17,NOVA-MOB-01,DC-NORTH,North,216,95,121,0.8989
2026-05-17,NOVA-MOB-01,DC-SOUTH,South,259,78,181,0.9124
2026-05-17,NOVA-MOB-01,DC-EAST,East,230,103,127,0.8838
2026-05-17,NOVA-MOB-01,DC-WEST,West,230,76,154,0.9422
2026-05-17,NOVA-MOB-02,DC-NORTH,North,311,127,184,0.9033
2026-05-17,NOVA-MOB-02,DC-SOUTH,South,289,109,180,0.923
2026-05-17,NOVA-MOB-02,DC-EAST,East,329,114,215,0.9124
2026-05-17,NOVA-MOB-02,DC-WEST,West,354,95,259,0.8774
2026-05-17,NOVA-CPT-01,DC-NORTH,North,159,59,100,0.8463
2026-05-17,NOVA-CPT-01,DC-SOUTH,South,179,54,125,0.9131
2026-05-17,NOVA-CPT-01,DC-EAST,East,164,49,115,0.9014
2026-05-17,NOVA-CPT-01,DC-WEST,West,147,53,94,0.8502
2026-05-17,NOVA-CPT-02,DC-NORTH,North,237,84,153,0.9274
2026-05-17,NOVA-CPT-02,DC-SOUTH,South,200,82,118,0.9089
2026-05-17,NOVA-CPT-02,DC-EAST,East,191,57,134,0.9471
2026-05-17,NOVA-CPT-02,DC-WEST,West,184,76,108,0.8853
2026-05-17,NOVA-WBL-01,DC-NORTH,North,252,85,167,0.9339
2026-05-17,NOVA-WBL-01,DC-SOUTH,South,289,99,190,0.861
2026-05-17,NOVA-WBL-01,DC-EAST,East,319,101,218,0.9308
2026-05-17,NOVA-WBL-01,DC-WEST,West,293,92,201,0.8599
2026-05-17,NOVA-WBL-02,DC-NORTH,North,379,141,238,0.9426
2026-05-17,NOVA-WBL-02,DC-SOUTH,South,459,175,284,0.9417
2026-05-17,NOVA-WBL-02,DC-EAST,East,380,131,249,0.8863
2026-05-17,NOVA-WBL-02,DC-WEST,West,467,180,287,0.9076
2026-05-17,NOVA-ACC-01,DC-NORTH,North,738,230,508,0.8473
2026-05-17,NOVA-ACC-01,DC-SOUTH,South,811,276,535,0.8803
2026-05-17,NOVA-ACC-01,DC-EAST,East,685,205,480,0.8922
2026-05-17,NOVA-ACC-01,DC-WEST,West,877,245,632,0.9128
2026-05-17,NOVA-ACC-02,DC-NORTH,North,550,190,360,0.8667
2026-05-17,NOVA-ACC-02,DC-SOUTH,South,477,161,316,0.9425
2026-05-17,NOVA-ACC-02,DC-EAST,East,544,195,349,0.8893
2026-05-17,NOVA-ACC-02,DC-WEST,West,506,202,304,0.9131
2026-05-18,NOVA-AUD-01,DC-NORTH,North,368,136,232,0.9085
2026-05-18,NOVA-AUD-01,DC-SOUTH,South,433,111,322,0.8685
2026-05-18,NOVA-AUD-01,DC-EAST,East,417,118,299,0.95
2026-05-18,NOVA-AUD-01,DC-WEST,West,346,113,233,0.9035
2026-05-18,NOVA-AUD-02,DC-NORTH,North,448,118,330,0.9145
2026-05-18,NOVA-AUD-02,DC-SOUTH,South,529,164,365,0.8487
2026-05-18,NOVA-AUD-02,DC-EAST,East,522,192,330,0.9446
2026-05-18,NOVA-AUD-02,DC-WEST,West,506,165,341,0.8481
2026-05-18,NOVA-MOB-01,DC-NORTH,North,276,110,166,0.8763
2026-05-18,NOVA-MOB-01,DC-SOUTH,South,236,105,131,0.8753
2026-05-18,NOVA-MOB-01,DC-EAST,East,227,62,165,0.8702
2026-05-18,NOVA-MOB-01,DC-WEST,West,238,78,160,0.9226
2026-05-18,NOVA-MOB-02,DC-NORTH,North,274,101,173,0.9514
2026-05-18,NOVA-MOB-02,DC-SOUTH,South,345,91,254,0.8987
2026-05-18,NOVA-MOB-02,DC-EAST,East,289,126,163,0.9012
2026-05-18,NOVA-MOB-02,DC-WEST,West,299,99,200,0.8722
2026-05-18,NOVA-CPT-01,DC-NORTH,North,170,44,126,0.9042
2026-05-18,NOVA-CPT-01,DC-SOUTH,South,162,41,121,0.8466
2026-05-18,NOVA-CPT-01,DC-EAST,East,190,79,111,0.8707
2026-05-18,NOVA-CPT-01,DC-WEST,West,176,47,129,0.8865
2026-05-18,NOVA-CPT-02,DC-NORTH,North,190,64,126,0.8916
2026-05-18,NOVA-CPT-02,DC-SOUTH,South,233,99,134,0.8496
2026-05-18,NOVA-CPT-02,DC-EAST,East,220,66,154,0.8889
2026-05-18,NOVA-CPT-02,DC-WEST,West,236,62,174,0.9415
2026-05-18,NOVA-WBL-01,DC-NORTH,North,275,101,174,0.8889
2026-05-18,NOVA-WBL-01,DC-SOUTH,South,302,100,202,0.8514
2026-05-18,NOVA-WBL-01,DC-EAST,East,282,104,178,0.8985
2026-05-18,NOVA-WBL-01,DC-WEST,West,321,112,209,0.8806
2026-05-18,NOVA-WBL-02,DC-NORTH,North,468,172,296,0.918
2026-05-18,NOVA-WBL-02,DC-SOUTH,South,482,210,272,0.9366
2026-05-18,NOVA-WBL-02,DC-EAST,East,410,136,274,0.9146
2026-05-18,NOVA-WBL-02,DC-WEST,West,435,137,298,0.8573
2026-05-18,NOVA-ACC-01,DC-NORTH,North,781,312,469,0.9008
2026-05-18,NOVA-ACC-01,DC-SOUTH,South,757,286,471,0.9222
2026-05-18,NOVA-ACC-01,DC-EAST,East,699,200,499,0.8973
2026-05-18,NOVA-ACC-01,DC-WEST,West,759,266,493,0.8809
2026-05-18,NOVA-ACC-02,DC-NORTH,North,529,162,367,0.8975
2026-05-18,NOVA-ACC-02,DC-SOUTH,South,590,150,440,0.8503
2026-05-18,NOVA-ACC-02,DC-EAST,East,605,247,358,0.9257
2026-05-18,NOVA-ACC-02,DC-WEST,West,568,199,369,0.8666
2026-05-19,NOVA-AUD-01,DC-NORTH,North,396,128,268,0.8907
2026-05-19,NOVA-AUD-01,DC-SOUTH,South,421,165,256,0.9463
2026-05-19,NOVA-AUD-01,DC-EAST,East,433,169,264,0.8793
2026-05-19,NOVA-AUD-01,DC-WEST,West,447,118,329,0.935
2026-05-19,NOVA-AUD-02,DC-NORTH,North,479,134,345,0.895
2026-05-19,NOVA-AUD-02,DC-SOUTH,South,550,239,311,0.8832
2026-05-19,NOVA-AUD-02,DC-EAST,East,555,181,374,0.8881
2026-05-19,NOVA-AUD-02,DC-WEST,West,546,204,342,0.9041
2026-05-19,NOVA-MOB-01,DC-NORTH,North,255,105,150,0.8596
2026-05-19,NOVA-MOB-01,DC-SOUTH,South,288,105,183,0.8489
2026-05-19,NOVA-MOB-01,DC-EAST,East,256,77,179,0.8717
2026-05-19,NOVA-MOB-01,DC-WEST,West,221,87,134,0.9292
2026-05-19,NOVA-MOB-02,DC-NORTH,North,347,151,196,0.8502
2026-05-19,NOVA-MOB-02,DC-SOUTH,South,351,115,236,0.8794
2026-05-19,NOVA-MOB-02,DC-EAST,East,333,140,193,0.8718
2026-05-19,NOVA-MOB-02,DC-WEST,West,292,113,179,0.9042
2026-05-19,NOVA-CPT-01,DC-NORTH,North,168,48,120,0.9326
2026-05-19,NOVA-CPT-01,DC-SOUTH,South,154,41,113,0.9088
2026-05-19,NOVA-CPT-01,DC-EAST,East,175,56,119,0.8768
2026-05-19,NOVA-CPT-01,DC-WEST,West,159,58,101,0.8638
2026-05-19,NOVA-CPT-02,DC-NORTH,North,228,100,128,0.8648
2026-05-19,NOVA-CPT-02,DC-SOUTH,South,179,78,101,0.8885
2026-05-19,NOVA-CPT-02,DC-EAST,East,205,59,146,0.9
2026-05-19,NOVA-CPT-02,DC-WEST,West,206,80,126,0.8555
2026-05-19,NOVA-WBL-01,DC-NORTH,North,285,72,213,0.9372
2026-05-19,NOVA-WBL-01,DC-SOUTH,South,316,79,237,0.8481
2026-05-19,NOVA-WBL-01,DC-EAST,East,313,125,188,0.8891
2026-05-19,NOVA-WBL-01,DC-WEST,West,309,106,203,0.8474
2026-05-19,NOVA-WBL-02,DC-NORTH,North,447,185,262,0.932
2026-05-19,NOVA-WBL-02,DC-SOUTH,South,395,148,247,0.922
2026-05-19,NOVA-WBL-02,DC-EAST,East,469,153,316,0.9512
2026-05-19,NOVA-WBL-02,DC-WEST,West,477,185,292,0.93
2026-05-19,NOVA-ACC-01,DC-NORTH,North,734,205,529,0.9251
2026-05-19,NOVA-ACC-01,DC-SOUTH,South,830,362,468,0.8635
2026-05-19,NOVA-ACC-01,DC-EAST,East,668,178,490,0.8604
2026-05-19,NOVA-ACC-01,DC-WEST,West,857,234,623,0.9493
2026-05-19,NOVA-ACC-02,DC-NORTH,North,537,183,354,0.9526
2026-05-19,NOVA-ACC-02,DC-SOUTH,South,640,180,460,0.898
2026-05-19,NOVA-ACC-02,DC-EAST,East,637,218,419,0.8887
2026-05-19,NOVA-ACC-02,DC-WEST,West,542,148,394,0.8641
2026-05-20,NOVA-AUD-01,DC-NORTH,North,349,139,210,0.8665
2026-05-20,NOVA-AUD-01,DC-SOUTH,South,395,107,288,0.9183
2026-05-20,NOVA-AUD-01,DC-EAST,East,423,145,278,0.9197
2026-05-20,NOVA-AUD-01,DC-WEST,West,346,118,228,0.9451
2026-05-20,NOVA-AUD-02,DC-NORTH,North,459,151,308,0.9042
2026-05-20,NOVA-AUD-02,DC-SOUTH,South,460,166,294,0.8865
2026-05-20,NOVA-AUD-02,DC-EAST,East,500,173,327,0.8809
2026-05-20,NOVA-AUD-02,DC-WEST,West,483,194,289,0.9452
2026-05-20,NOVA-MOB-01,DC-NORTH,North,221,61,160,0.8681
2026-05-20,NOVA-MOB-01,DC-SOUTH,South,222,69,153,0.9197
2026-05-20,NOVA-MOB-01,DC-EAST,East,234,81,153,0.8647
2026-05-20,NOVA-MOB-01,DC-WEST,West,277,85,192,0.9149
2026-05-20,NOVA-MOB-02,DC-NORTH,North,339,150,189,0.8699
2026-05-20,NOVA-MOB-02,DC-SOUTH,South,293,90,203,0.887
2026-05-20,NOVA-MOB-02,DC-EAST,East,313,124,189,0.921
2026-05-20,NOVA-MOB-02,DC-WEST,West,310,113,197,0.8662
2026-05-20,NOVA-CPT-01,DC-NORTH,North,190,70,120,0.895
2026-05-20,NOVA-CPT-01,DC-SOUTH,South,186,53,133,0.916
2026-05-20,NOVA-CPT-01,DC-EAST,East,165,54,111,0.8632
2026-05-20,NOVA-CPT-01,DC-WEST,West,169,65,104,0.9474
2026-05-20,NOVA-CPT-02,DC-NORTH,North,227,75,152,0.9418
2026-05-20,NOVA-CPT-02,DC-SOUTH,South,201,64,137,0.918
2026-05-20,NOVA-CPT-02,DC-EAST,East,179,49,130,0.917
2026-05-20,NOVA-CPT-02,DC-WEST,West,220,79,141,0.8547
2026-05-20,NOVA-WBL-01,DC-NORTH,North,315,116,199,0.9097
2026-05-20,NOVA-WBL-01,DC-SOUTH,South,248,71,177,0.9433
2026-05-20,NOVA-WBL-01,DC-EAST,East,286,85,201,0.8468
2026-05-20,NOVA-WBL-01,DC-WEST,West,302,98,204,0.8753
2026-05-20,NOVA-WBL-02,DC-NORTH,North,449,117,332,0.9315
2026-05-20,NOVA-WBL-02,DC-SOUTH,South,435,133,302,0.8737
2026-05-20,NOVA-WBL-02,DC-EAST,East,442,162,280,0.8568
2026-05-20,NOVA-WBL-02,DC-WEST,West,396,160,236,0.8536
2026-05-20,NOVA-ACC-01,DC-NORTH,North,686,259,427,0.8681
2026-05-20,NOVA-ACC-01,DC-SOUTH,South,780,269,511,0.9142
2026-05-20,NOVA-ACC-01,DC-EAST,East,671,280,391,0.9146
2026-05-20,NOVA-ACC-01,DC-WEST,West,659,202,457,0.8602
2026-05-20,NOVA-ACC-02,DC-NORTH,North,499,216,283,0.9329
2026-05-20,NOVA-ACC-02,DC-SOUTH,South,477,146,331,0.9045
2026-05-20,NOVA-ACC-02,DC-EAST,East,578,185,393,0.8547
2026-05-20,NOVA-ACC-02,DC-WEST,West,626,222,404,0.9055
2026-05-21,NOVA-AUD-01,DC-NORTH,North,370,105,265,0.9192
2026-05-21,NOVA-AUD-01,DC-SOUTH,South,372,125,247,0.9221
2026-05-21,NOVA-AUD-01,DC-EAST,East,378,105,273,0.8639
2026-05-21,NOVA-AUD-01,DC-WEST,West,339,135,204,0.8808
2026-05-21,NOVA-AUD-02,DC-NORTH,North,455,187,268,0.8957
2026-05-21,NOVA-AUD-02,DC-SOUTH,South,419,185,234,0.8873
2026-05-21,NOVA-AUD-02,DC-EAST,East,448,177,271,0.913
2026-05-21,NOVA-AUD-02,DC-WEST,West,519,213,306,0.8904
2026-05-21,NOVA-MOB-01,DC-NORTH,North,257,65,192,0.9529
2026-05-21,NOVA-MOB-01,DC-SOUTH,South,277,83,194,0.9018
2026-05-21,NOVA-MOB-01,DC-EAST,East,251,98,153,0.8821
2026-05-21,NOVA-MOB-01,DC-WEST,West,253,102,151,0.93
2026-05-21,NOVA-MOB-02,DC-NORTH,North,329,144,185,0.9143
